path,relative_path,station,year,camera,timestamp,folder_label,filename_label,visual_label,visual_confidence,score_1x,score_10x,reference_1x,reference_10x,scale_to_1x,scale_to_10x,inliers_1x,inliers_10x,status,reason
C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K1\1X\02_03-2015_12_12-09_00-K1-1X.jpeg,02.03\2015\K1\1X\02_03-2015_12_12-09_00-K1-1X.jpeg,02.03,2015,K1,2015-12-12 09:00:00,1X,1X,1X,1.0,0.865265,0.0,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K1\1X\02_03-2015_12_11-10_00-K1-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K1\10X\02_03-2015_12_11-10_00-K1-10X.jpeg,0.9589261182123613,nan,153,0,CONSISTENT,"folder, filename, and visual evidence agree"
C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K1\1X\02_03-2015_12_13-10_00-K1-1X.jpeg,02.03\2015\K1\1X\02_03-2015_12_13-10_00-K1-1X.jpeg,02.03,2015,K1,2015-12-13 10:00:00,1X,1X,1X,1.0,0.959311,0.0,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K1\1X\02_03-2015_12_14-10_00-K1-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K1\10X\02_03-2015_12_11-10_00-K1-10X.jpeg,1.0013957475729496,nan,112,0,CONSISTENT,"folder, filename, and visual evidence agree"
C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K1\1X\02_03-2015_12_14-10_00-K1-1X.jpeg,02.03\2015\K1\1X\02_03-2015_12_14-10_00-K1-1X.jpeg,02.03,2015,K1,2015-12-14 10:00:00,1X,1X,1X,1.0,0.92161,0.0,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K1\1X\02_03-2015_12_13-10_00-K1-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K1\10X\02_03-2015_12_11-10_00-K1-10X.jpeg,0.9976236345869969,nan,100,0,CONSISTENT,"folder, filename, and visual evidence agree"
C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K1\1X\02_03-2015_12_15-10_00-K1-1X.jpeg,02.03\2015\K1\1X\02_03-2015_12_15-10_00-K1-1X.jpeg,02.03,2015,K1,2015-12-15 10:00:00,1X,1X,1X,1.0,0.939288,0.0,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K1\1X\02_03-2015_12_14-10_00-K1-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K1\10X\02_03-2015_12_17-10_01-K1-10X.jpeg,1.0003542132701861,nan,125,0,CONSISTENT,"folder, filename, and visual evidence agree"
C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K1\1X\02_03-2015_12_16-11_12-K1-1X.jpeg,02.03\2015\K1\1X\02_03-2015_12_16-11_12-K1-1X.jpeg,02.03,2015,K1,2015-12-16 11:12:00,1X,1X,1X,1.0,0.735032,0.0,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K1\1X\02_03-2015_12_17-10_02-K1-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K1\10X\02_03-2015_12_17-10_01-K1-10X.jpeg,0.9206321777542522,nan,91,0,CONSISTENT,"folder, filename, and visual evidence agree"
C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K1\1X\02_03-2015_12_17-10_02-K1-1X.jpeg,02.03\2015\K1\1X\02_03-2015_12_17-10_02-K1-1X.jpeg,02.03,2015,K1,2015-12-17 10:02:00,1X,1X,1X,1.0,0.772248,0.0,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K1\1X\02_03-2015_12_16-11_12-K1-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K1\10X\02_03-2015_12_17-10_01-K1-10X.jpeg,1.0862702835376514,nan,74,0,CONSISTENT,"folder, filename, and visual evidence agree"
C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K1\1X\02_03-2015_12_18-10_02-K1-1X.jpeg,02.03\2015\K1\1X\02_03-2015_12_18-10_02-K1-1X.jpeg,02.03,2015,K1,2015-12-18 10:02:00,1X,1X,1X,1.0,0.915595,0.0,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K1\1X\02_03-2015_12_19-10_01-K1-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K1\10X\02_03-2015_12_18-10_01-K1-10X.jpeg,1.0243452097500851,nan,399,0,CONSISTENT,"folder, filename, and visual evidence agree"
C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K1\1X\02_03-2015_12_19-10_01-K1-1X.jpeg,02.03\2015\K1\1X\02_03-2015_12_19-10_01-K1-1X.jpeg,02.03,2015,K1,2015-12-19 10:01:00,1X,1X,,0.518107,0.919993,0.989131,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K1\1X\02_03-2015_12_18-10_02-K1-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K1\10X\02_03-2015_12_19-10_00-K1-10X.jpeg,0.9763557652137879,0.9999918661727251,395,657,VISUAL_INCONCLUSIVE,insufficient or conflicting registration evidence
C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K1\1X\02_03-2015_12_20-10_00-K1-1X.jpeg,02.03\2015\K1\1X\02_03-2015_12_20-10_00-K1-1X.jpeg,02.03,2015,K1,2015-12-20 10:00:00,1X,1X,,0.501673,0.873181,0.879042,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K1\1X\02_03-2015_12_19-10_01-K1-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K1\10X\02_03-2015_12_19-10_00-K1-10X.jpeg,0.959158954332064,0.9600593113254382,389,398,VISUAL_INCONCLUSIVE,insufficient or conflicting registration evidence
C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K1\1X\02_03-2015_12_21-10_00-K1-1X.jpeg,02.03\2015\K1\1X\02_03-2015_12_21-10_00-K1-1X.jpeg,02.03,2015,K1,2015-12-21 10:00:00,1X,1X,1X,1.0,0.9111,0.0,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K1\1X\02_03-2015_12_20-10_00-K1-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K1\10X\02_03-2015_12_21-10_00-K1-10X.jpeg,1.0259467124230286,nan,463,0,CONSISTENT,"folder, filename, and visual evidence agree"
C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K1\1X\02_03-2015_12_22-10_00-K1-1X.jpeg,02.03\2015\K1\1X\02_03-2015_12_22-10_00-K1-1X.jpeg,02.03,2015,K1,2015-12-22 10:00:00,1X,1X,1X,1.0,0.911866,0.0,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K1\1X\02_03-2015_12_21-10_00-K1-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K1\10X\02_03-2015_12_21-10_00-K1-10X.jpeg,0.9737746613680704,nan,529,0,CONSISTENT,"folder, filename, and visual evidence agree"
C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K1\1X\02_03-2015_12_23-10_33-K1-1X.jpeg,02.03\2015\K1\1X\02_03-2015_12_23-10_33-K1-1X.jpeg,02.03,2015,K1,2015-12-23 10:33:00,1X,1X,1X,1.0,0.870646,0.0,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K1\1X\02_03-2015_12_22-10_00-K1-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K1\10X\02_03-2015_12_23-10_32-K1-10X.jpeg,1.0443600649176892,nan,457,0,CONSISTENT,"folder, filename, and visual evidence agree"
C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K1\1X\02_03-2015_12_26-10_00-K1-1X.jpeg,02.03\2015\K1\1X\02_03-2015_12_26-10_00-K1-1X.jpeg,02.03,2015,K1,2015-12-26 10:00:00,1X,1X,1X,1.0,0.862354,0.0,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K1\1X\02_03-2015_12_28-10_00-K1-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K1\10X\02_03-2015_12_28-10_00-K1-10X.jpeg,0.9571757707463956,nan,447,0,CONSISTENT,"folder, filename, and visual evidence agree"
C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K1\1X\02_03-2015_12_28-10_00-K1-1X.jpeg,02.03\2015\K1\1X\02_03-2015_12_28-10_00-K1-1X.jpeg,02.03,2015,K1,2015-12-28 10:00:00,1X,1X,1X,1.0,0.16259,0.0,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K1\1X\02_03-2015_12_29-10_00-K1-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K1\10X\02_03-2015_12_28-10_00-K1-10X.jpeg,1.045429996372065,nan,9,0,CONSISTENT,"folder, filename, and visual evidence agree"
C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K1\1X\02_03-2015_12_29-10_00-K1-1X.jpeg,02.03\2015\K1\1X\02_03-2015_12_29-10_00-K1-1X.jpeg,02.03,2015,K1,2015-12-29 10:00:00,1X,1X,,0.0,0.0,0.0,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K1\1X\02_03-2015_12_28-10_00-K1-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K1\10X\02_03-2015_12_28-10_00-K1-10X.jpeg,nan,nan,0,0,VISUAL_INCONCLUSIVE,insufficient or conflicting registration evidence
C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K1\1X\02_03-2015_12_30-10_00-K1-1X.jpeg,02.03\2015\K1\1X\02_03-2015_12_30-10_00-K1-1X.jpeg,02.03,2015,K1,2015-12-30 10:00:00,1X,1X,1X,1.0,0.256309,0.0,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K1\1X\02_03-2015_12_31-09_30-K1-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K1\10X\02_03-2015_12_31-09_30-K1-10X.jpeg,0.977784079592871,nan,12,0,CONSISTENT,"folder, filename, and visual evidence agree"
C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K1\1X\02_03-2015_12_31-09_30-K1-1X.jpeg,02.03\2015\K1\1X\02_03-2015_12_31-09_30-K1-1X.jpeg,02.03,2015,K1,2015-12-31 09:30:00,1X,1X,1X,1.0,0.232888,0.0,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K1\1X\02_03-2015_12_30-10_00-K1-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K1\10X\02_03-2015_12_31-09_30-K1-10X.jpeg,1.021184730656871,nan,10,0,CONSISTENT,"folder, filename, and visual evidence agree"
C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\10X\02_03-2015_01_01-11_08-K2-10X.jpeg,02.03\2015\K2\10X\02_03-2015_01_01-11_08-K2-10X.jpeg,02.03,2015,K2,2015-01-01 11:08:00,10X,10X,10X,1.0,0.0,0.745536,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\1X\02_03-2015_01_01-11_08-K2-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\10X\02_03-2015_01_02-10_51-K2-10X.jpeg,nan,0.9767363714523659,0,38,CONSISTENT,"folder, filename, and visual evidence agree"
C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\10X\02_03-2015_01_02-10_51-K2-10X.jpeg,02.03\2015\K2\10X\02_03-2015_01_02-10_51-K2-10X.jpeg,02.03,2015,K2,2015-01-02 10:51:00,10X,10X,10X,1.0,0.0,0.928872,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\1X\02_03-2015_01_02-10_51-K2-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\10X\02_03-2015_01_03-10_00-K2-10X.jpeg,nan,0.9999126102481216,0,71,CONSISTENT,"folder, filename, and visual evidence agree"
C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\10X\02_03-2015_01_03-10_00-K2-10X.jpeg,02.03\2015\K2\10X\02_03-2015_01_03-10_00-K2-10X.jpeg,02.03,2015,K2,2015-01-03 10:00:00,10X,10X,10X,1.0,0.0,0.882018,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\1X\02_03-2015_01_03-10_00-K2-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\10X\02_03-2015_01_02-10_51-K2-10X.jpeg,0.013834039655287154,1.0000405311052714,4,69,CONSISTENT,"folder, filename, and visual evidence agree"
C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\10X\02_03-2015_01_04-10_53-K2-10X.jpeg,02.03\2015\K2\10X\02_03-2015_01_04-10_53-K2-10X.jpeg,02.03,2015,K2,2015-01-04 10:53:00,10X,10X,10X,0.999997,2e-06,0.818204,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\1X\02_03-2015_01_04-10_53-K2-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\10X\02_03-2015_01_05-10_00-K2-10X.jpeg,0.008367913641496912,1.0005215064867412,10,40,CONSISTENT,"folder, filename, and visual evidence agree"
C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\10X\02_03-2015_01_05-10_00-K2-10X.jpeg,02.03\2015\K2\10X\02_03-2015_01_05-10_00-K2-10X.jpeg,02.03,2015,K2,2015-01-05 10:00:00,10X,10X,10X,1.0,0.0,0.908268,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\1X\02_03-2015_01_05-10_00-K2-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\10X\02_03-2015_01_04-10_53-K2-10X.jpeg,nan,0.999627673848567,0,39,CONSISTENT,"folder, filename, and visual evidence agree"
C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\10X\02_03-2015_01_07-10_55-K2-10X.jpeg,02.03\2015\K2\10X\02_03-2015_01_07-10_55-K2-10X.jpeg,02.03,2015,K2,2015-01-07 10:55:00,10X,10X,,0.0,0.0,0.0,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\1X\02_03-2015_01_07-10_55-K2-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\10X\02_03-2015_01_08-10_55-K2-10X.jpeg,nan,0.8016631709658242,0,7,VISUAL_INCONCLUSIVE,insufficient or conflicting registration evidence
C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\10X\02_03-2015_01_08-10_55-K2-10X.jpeg,02.03\2015\K2\10X\02_03-2015_01_08-10_55-K2-10X.jpeg,02.03,2015,K2,2015-01-08 10:55:00,10X,10X,10X,1.0,0.0,0.481751,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\1X\02_03-2015_01_08-10_55-K2-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\10X\02_03-2015_01_09-10_00-K2-10X.jpeg,0.05013094043097018,1.0014098473418656,5,28,CONSISTENT,"folder, filename, and visual evidence agree"
C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\10X\02_03-2015_01_09-10_00-K2-10X.jpeg,02.03\2015\K2\10X\02_03-2015_01_09-10_00-K2-10X.jpeg,02.03,2015,K2,2015-01-09 10:00:00,10X,10X,10X,1.0,0.0,0.79269,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\1X\02_03-2015_01_09-10_00-K2-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\10X\02_03-2015_01_08-10_55-K2-10X.jpeg,nan,0.9995104539983842,0,39,CONSISTENT,"folder, filename, and visual evidence agree"
C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\10X\02_03-2015_01_10-10_00-K2-10X.jpeg,02.03\2015\K2\10X\02_03-2015_01_10-10_00-K2-10X.jpeg,02.03,2015,K2,2015-01-10 10:00:00,10X,10X,10X,1.0,0.0,0.776215,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\1X\02_03-2015_01_10-10_00-K2-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\10X\02_03-2015_01_09-10_00-K2-10X.jpeg,nan,0.9958105559872317,0,50,CONSISTENT,"folder, filename, and visual evidence agree"
C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\10X\02_03-2015_01_11-10_00-K2-10X.jpeg,02.03\2015\K2\10X\02_03-2015_01_11-10_00-K2-10X.jpeg,02.03,2015,K2,2015-01-11 10:00:00,10X,10X,10X,1.0,0.0,0.55643,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\1X\02_03-2015_01_11-10_00-K2-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\10X\02_03-2015_01_10-10_00-K2-10X.jpeg,nan,0.999031321000886,0,30,CONSISTENT,"folder, filename, and visual evidence agree"
C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\10X\02_03-2015_01_12-10_00-K2-10X.jpeg,02.03\2015\K2\10X\02_03-2015_01_12-10_00-K2-10X.jpeg,02.03,2015,K2,2015-01-12 10:00:00,10X,10X,10X,1.0,0.0,0.552815,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\1X\02_03-2015_01_12-10_00-K2-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\10X\02_03-2015_01_11-10_00-K2-10X.jpeg,0.13863884463999257,1.0004063548273403,5,32,CONSISTENT,"folder, filename, and visual evidence agree"
C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\10X\02_03-2015_01_13-10_00-K2-10X.jpeg,02.03\2015\K2\10X\02_03-2015_01_13-10_00-K2-10X.jpeg,02.03,2015,K2,2015-01-13 10:00:00,10X,10X,10X,1.0,0.0,0.944369,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\1X\02_03-2015_01_13-10_00-K2-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\10X\02_03-2015_01_12-10_00-K2-10X.jpeg,nan,1.00027227743404,0,676,CONSISTENT,"folder, filename, and visual evidence agree"
C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\10X\02_03-2015_01_14-10_00-K2-10X.jpeg,02.03\2015\K2\10X\02_03-2015_01_14-10_00-K2-10X.jpeg,02.03,2015,K2,2015-01-14 10:00:00,10X,10X,10X,1.0,0.0,0.841555,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\1X\02_03-2015_01_14-10_00-K2-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\10X\02_03-2015_01_13-10_00-K2-10X.jpeg,nan,0.9520634965765742,0,238,CONSISTENT,"folder, filename, and visual evidence agree"
C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\10X\02_03-2015_01_15-10_52-K2-10X.jpeg,02.03\2015\K2\10X\02_03-2015_01_15-10_52-K2-10X.jpeg,02.03,2015,K2,2015-01-15 10:52:00,10X,10X,10X,1.0,0.0,0.948391,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\1X\02_03-2015_01_15-10_52-K2-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\10X\02_03-2015_01_16-10_00-K2-10X.jpeg,nan,0.9975982081279903,0,62,CONSISTENT,"folder, filename, and visual evidence agree"
C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\10X\02_03-2015_01_16-10_00-K2-10X.jpeg,02.03\2015\K2\10X\02_03-2015_01_16-10_00-K2-10X.jpeg,02.03,2015,K2,2015-01-16 10:00:00,10X,10X,10X,1.0,0.0,0.829107,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\1X\02_03-2015_01_16-10_00-K2-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\10X\02_03-2015_01_15-10_52-K2-10X.jpeg,nan,1.002384951145134,0,75,CONSISTENT,"folder, filename, and visual evidence agree"
C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\10X\02_03-2015_01_17-10_00-K2-10X.jpeg,02.03\2015\K2\10X\02_03-2015_01_17-10_00-K2-10X.jpeg,02.03,2015,K2,2015-01-17 10:00:00,10X,10X,10X,1.0,0.0,0.910714,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\1X\02_03-2015_01_17-10_00-K2-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\10X\02_03-2015_01_16-10_00-K2-10X.jpeg,nan,0.995778345798011,0,121,CONSISTENT,"folder, filename, and visual evidence agree"
C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\10X\02_03-2015_01_18-10_00-K2-10X.jpeg,02.03\2015\K2\10X\02_03-2015_01_18-10_00-K2-10X.jpeg,02.03,2015,K2,2015-01-18 10:00:00,10X,10X,10X,1.0,0.0,0.958081,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\1X\02_03-2015_01_18-10_00-K2-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\10X\02_03-2015_01_17-10_00-K2-10X.jpeg,0.23209962681226207,0.9992734260096406,5,590,CONSISTENT,"folder, filename, and visual evidence agree"
C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\10X\02_03-2015_01_19-10_00-K2-10X.jpeg,02.03\2015\K2\10X\02_03-2015_01_19-10_00-K2-10X.jpeg,02.03,2015,K2,2015-01-19 10:00:00,10X,10X,10X,1.0,0.0,0.952364,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\1X\02_03-2015_01_19-10_00-K2-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\10X\02_03-2015_01_18-10_00-K2-10X.jpeg,0.9378456815643227,0.9970432637215724,4,628,CONSISTENT,"folder, filename, and visual evidence agree"
C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\10X\02_03-2015_01_20-10_00-K2-10X.jpeg,02.03\2015\K2\10X\02_03-2015_01_20-10_00-K2-10X.jpeg,02.03,2015,K2,2015-01-20 10:00:00,10X,10X,10X,1.0,0.0,0.887144,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\1X\02_03-2015_01_20-10_00-K2-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\10X\02_03-2015_01_21-09_30-K2-10X.jpeg,nan,1.0210600277669493,0,106,CONSISTENT,"folder, filename, and visual evidence agree"
C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\10X\02_03-2015_01_21-09_30-K2-10X.jpeg,02.03\2015\K2\10X\02_03-2015_01_21-09_30-K2-10X.jpeg,02.03,2015,K2,2015-01-21 09:30:00,10X,10X,10X,1.0,0.0,0.888239,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\1X\02_03-2015_01_21-09_30-K2-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\10X\02_03-2015_01_20-10_00-K2-10X.jpeg,0.014983993341632406,0.9794108339456625,5,114,CONSISTENT,"folder, filename, and visual evidence agree"
C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\10X\02_03-2015_02_05-10_00-K2-10X.jpeg,02.03\2015\K2\10X\02_03-2015_02_05-10_00-K2-10X.jpeg,02.03,2015,K2,2015-02-05 10:00:00,10X,10X,10X,1.0,0.0,0.899656,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\1X\02_03-2015_02_05-10_00-K2-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\10X\02_03-2015_02_06-09_30-K2-10X.jpeg,nan,0.9721199139512996,0,316,CONSISTENT,"folder, filename, and visual evidence agree"
C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\10X\02_03-2015_02_06-09_30-K2-10X.jpeg,02.03\2015\K2\10X\02_03-2015_02_06-09_30-K2-10X.jpeg,02.03,2015,K2,2015-02-06 09:30:00,10X,10X,10X,1.0,0.0,0.907446,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\1X\02_03-2015_02_06-09_30-K2-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\10X\02_03-2015_02_05-10_00-K2-10X.jpeg,nan,1.0286555780489426,0,312,CONSISTENT,"folder, filename, and visual evidence agree"
C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\10X\02_03-2015_02_07-11_58-K2-10X.jpeg,02.03\2015\K2\10X\02_03-2015_02_07-11_58-K2-10X.jpeg,02.03,2015,K2,2015-02-07 11:58:00,10X,10X,10X,1.0,0.0,0.774399,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\1X\02_03-2015_02_07-11_58-K2-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\10X\02_03-2015_02_08-10_00-K2-10X.jpeg,nan,1.0213661663626608,0,37,CONSISTENT,"folder, filename, and visual evidence agree"
C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\10X\02_03-2015_02_08-10_00-K2-10X.jpeg,02.03\2015\K2\10X\02_03-2015_02_08-10_00-K2-10X.jpeg,02.03,2015,K2,2015-02-08 10:00:00,10X,10X,10X,1.0,0.0,0.733205,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\1X\02_03-2015_02_08-10_00-K2-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\10X\02_03-2015_02_07-11_58-K2-10X.jpeg,nan,0.9771020851832125,0,39,CONSISTENT,"folder, filename, and visual evidence agree"
C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\10X\02_03-2015_02_09-11_27-K2-10X.jpeg,02.03\2015\K2\10X\02_03-2015_02_09-11_27-K2-10X.jpeg,02.03,2015,K2,2015-02-09 11:27:00,10X,10X,,0.0,0.0,0.0,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\1X\02_03-2015_02_09-11_27-K2-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\10X\02_03-2015_02_10-10_00-K2-10X.jpeg,nan,nan,0,0,VISUAL_INCONCLUSIVE,insufficient or conflicting registration evidence
C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\10X\02_03-2015_02_10-10_00-K2-10X.jpeg,02.03\2015\K2\10X\02_03-2015_02_10-10_00-K2-10X.jpeg,02.03,2015,K2,2015-02-10 10:00:00,10X,10X,,0.0,0.0,0.0,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\1X\02_03-2015_02_10-10_00-K2-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\02.03\2015\K2\10X\02_03-2015_02_09-11_27-K2-10X.jpeg,nan,nan,0,0,VISUAL_INCONCLUSIVE,insufficient or conflicting registration evidence
