Folder,Filename,FullPath,IssueType,Details,Width,Height,MeanBrightness,StdDev,LaplacianVar
27.03\2013\K3\10X,27_03-2013_05_23-09_45-K3-10X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\27.03\2013\K3\10X\27_03-2013_05_23-09_45-K3-10X.jpeg,TRUNCATED,JPEG missing standard EOI marker \xFF\xD9,0,0,0.00,0.00,0.00
27.03\2013\K3\10X,27_03-2013_05_24-09_58-K3-10X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\27.03\2013\K3\10X\27_03-2013_05_24-09_58-K3-10X.jpeg,TRUNCATED,JPEG missing standard EOI marker \xFF\xD9,0,0,0.00,0.00,0.00
27.03\2013\K3\10X,27_03-2013_05_28-09_21-K3-10X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\27.03\2013\K3\10X\27_03-2013_05_28-09_21-K3-10X.jpeg,TRUNCATED,JPEG missing standard EOI marker \xFF\xD9,0,0,0.00,0.00,0.00
27.03\2013\K3\10X,27_03-2013_05_30-10_08-K3-10X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\27.03\2013\K3\10X\27_03-2013_05_30-10_08-K3-10X.jpeg,TRUNCATED,JPEG missing standard EOI marker \xFF\xD9,0,0,0.00,0.00,0.00
27.03\2013\K3\10X,27_03-2013_06_04-10_06-K3-10X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\27.03\2013\K3\10X\27_03-2013_06_04-10_06-K3-10X.jpeg,TRUNCATED,JPEG missing standard EOI marker \xFF\xD9,0,0,0.00,0.00,0.00
27.03\2013\K3\10X,27_03-2013_06_05-10_16-K3-10X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\27.03\2013\K3\10X\27_03-2013_06_05-10_16-K3-10X.jpeg,TRUNCATED,JPEG missing standard EOI marker \xFF\xD9,0,0,0.00,0.00,0.00
27.03\2013\K3\10X,27_03-2013_06_06-10_00-K3-10X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\27.03\2013\K3\10X\27_03-2013_06_06-10_00-K3-10X.jpeg,TRUNCATED,JPEG missing standard EOI marker \xFF\xD9,0,0,0.00,0.00,0.00
27.03\2013\K3\10X,27_03-2013_06_07-10_14-K3-10X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\27.03\2013\K3\10X\27_03-2013_06_07-10_14-K3-10X.jpeg,TRUNCATED,JPEG missing standard EOI marker \xFF\xD9,0,0,0.00,0.00,0.00
27.03\2013\K3\10X,27_03-2013_06_08-09_58-K3-10X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\27.03\2013\K3\10X\27_03-2013_06_08-09_58-K3-10X.jpeg,TRUNCATED,JPEG missing standard EOI marker \xFF\xD9,0,0,0.00,0.00,0.00
27.03\2013\K3\10X,27_03-2013_06_14-10_00-K3-10X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\27.03\2013\K3\10X\27_03-2013_06_14-10_00-K3-10X.jpeg,TRUNCATED,JPEG missing standard EOI marker \xFF\xD9,0,0,0.00,0.00,0.00
27.03\2013\K3\10X,27_03-2013_06_15-10_15-K3-10X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\27.03\2013\K3\10X\27_03-2013_06_15-10_15-K3-10X.jpeg,TRUNCATED,JPEG missing standard EOI marker \xFF\xD9,0,0,0.00,0.00,0.00
27.03\2013\K3\10X,27_03-2013_06_17-09_55-K3-10X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\27.03\2013\K3\10X\27_03-2013_06_17-09_55-K3-10X.jpeg,TRUNCATED,JPEG missing standard EOI marker \xFF\xD9,0,0,0.00,0.00,0.00
27.03\2013\K3\10X,27_03-2013_06_19-09_54-K3-10X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\27.03\2013\K3\10X\27_03-2013_06_19-09_54-K3-10X.jpeg,TRUNCATED,JPEG missing standard EOI marker \xFF\xD9,0,0,0.00,0.00,0.00
27.03\2013\K3\10X,27_03-2013_06_20-10_09-K3-10X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\27.03\2013\K3\10X\27_03-2013_06_20-10_09-K3-10X.jpeg,TRUNCATED,JPEG missing standard EOI marker \xFF\xD9,0,0,0.00,0.00,0.00
27.03\2013\K3\10X,27_03-2013_06_21-09_53-K3-10X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\27.03\2013\K3\10X\27_03-2013_06_21-09_53-K3-10X.jpeg,TRUNCATED,JPEG missing standard EOI marker \xFF\xD9,0,0,0.00,0.00,0.00
27.03\2013\K3\10X,27_03-2013_06_22-10_09-K3-10X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\27.03\2013\K3\10X\27_03-2013_06_22-10_09-K3-10X.jpeg,TRUNCATED,JPEG missing standard EOI marker \xFF\xD9,0,0,0.00,0.00,0.00
27.03\2013\K3\10X,27_03-2013_06_23-09_53-K3-10X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\27.03\2013\K3\10X\27_03-2013_06_23-09_53-K3-10X.jpeg,TRUNCATED,JPEG missing standard EOI marker \xFF\xD9,0,0,0.00,0.00,0.00
27.03\2013\K3\10X,27_03-2013_06_25-09_52-K3-10X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\27.03\2013\K3\10X\27_03-2013_06_25-09_52-K3-10X.jpeg,TRUNCATED,JPEG missing standard EOI marker \xFF\xD9,0,0,0.00,0.00,0.00
27.03\2013\K3\10X,27_03-2013_06_27-09_50-K3-10X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\27.03\2013\K3\10X\27_03-2013_06_27-09_50-K3-10X.jpeg,TRUNCATED,JPEG missing standard EOI marker \xFF\xD9,0,0,0.00,0.00,0.00
27.03\2013\K3\10X,27_03-2013_06_28-10_06-K3-10X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\27.03\2013\K3\10X\27_03-2013_06_28-10_06-K3-10X.jpeg,TRUNCATED,JPEG missing standard EOI marker \xFF\xD9,0,0,0.00,0.00,0.00
27.03\2013\K3\10X,27_03-2013_06_30-10_04-K3-10X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\27.03\2013\K3\10X\27_03-2013_06_30-10_04-K3-10X.jpeg,TRUNCATED,JPEG missing standard EOI marker \xFF\xD9,0,0,0.00,0.00,0.00
27.03\2013\K3\10X,27_03-2013_07_02-10_02-K3-10X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\27.03\2013\K3\10X\27_03-2013_07_02-10_02-K3-10X.jpeg,TRUNCATED,JPEG missing standard EOI marker \xFF\xD9,0,0,0.00,0.00,0.00
27.03\2013\K3\10X,27_03-2013_07_03-09_45-K3-10X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\27.03\2013\K3\10X\27_03-2013_07_03-09_45-K3-10X.jpeg,TRUNCATED,JPEG missing standard EOI marker \xFF\xD9,0,0,0.00,0.00,0.00
27.03\2013\K3\10X,27_03-2013_07_04-10_00-K3-10X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\27.03\2013\K3\10X\27_03-2013_07_04-10_00-K3-10X.jpeg,TRUNCATED,JPEG missing standard EOI marker \xFF\xD9,0,0,0.00,0.00,0.00
27.03\2013\K3\10X,27_03-2013_07_15-10_14-K3-10X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\27.03\2013\K3\10X\27_03-2013_07_15-10_14-K3-10X.jpeg,TRUNCATED,JPEG missing standard EOI marker \xFF\xD9,0,0,0.00,0.00,0.00
27.03\2013\K3\10X,27_03-2013_07_17-10_03-K3-10X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\27.03\2013\K3\10X\27_03-2013_07_17-10_03-K3-10X.jpeg,TRUNCATED,JPEG missing standard EOI marker \xFF\xD9,0,0,0.00,0.00,0.00
27.03\2013\K3\10X,27_03-2013_07_18-10_12-K3-10X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\27.03\2013\K3\10X\27_03-2013_07_18-10_12-K3-10X.jpeg,TRUNCATED,JPEG missing standard EOI marker \xFF\xD9,0,0,0.00,0.00,0.00
27.03\2013\K3\10X,27_03-2013_07_19-09_49-K3-10X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\27.03\2013\K3\10X\27_03-2013_07_19-09_49-K3-10X.jpeg,TRUNCATED,JPEG missing standard EOI marker \xFF\xD9,0,0,0.00,0.00,0.00
27.03\2013\K3\10X,27_03-2013_07_20-09_57-K3-10X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\27.03\2013\K3\10X\27_03-2013_07_20-09_57-K3-10X.jpeg,TRUNCATED,JPEG missing standard EOI marker \xFF\xD9,0,0,0.00,0.00,0.00
27.03\2013\K3\10X,27_03-2013_07_22-10_11-K3-10X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\27.03\2013\K3\10X\27_03-2013_07_22-10_11-K3-10X.jpeg,TRUNCATED,JPEG missing standard EOI marker \xFF\xD9,0,0,0.00,0.00,0.00
27.03\2013\K3\10X,27_03-2013_07_23-09_55-K3-10X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\27.03\2013\K3\10X\27_03-2013_07_23-09_55-K3-10X.jpeg,TRUNCATED,JPEG missing standard EOI marker \xFF\xD9,0,0,0.00,0.00,0.00
27.03\2013\K3\10X,27_03-2013_07_24-09_45-K3-10X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\27.03\2013\K3\10X\27_03-2013_07_24-09_45-K3-10X.jpeg,TRUNCATED,JPEG missing standard EOI marker \xFF\xD9,0,0,0.00,0.00,0.00
27.03\2013\K3\10X,27_03-2013_07_27-09_52-K3-10X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\27.03\2013\K3\10X\27_03-2013_07_27-09_52-K3-10X.jpeg,TRUNCATED,JPEG missing standard EOI marker \xFF\xD9,0,0,0.00,0.00,0.00
27.03\2013\K3\10X,27_03-2013_07_28-10_10-K3-10X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\27.03\2013\K3\10X\27_03-2013_07_28-10_10-K3-10X.jpeg,TRUNCATED,JPEG missing standard EOI marker \xFF\xD9,0,0,0.00,0.00,0.00
27.03\2013\K3\10X,27_03-2013_07_29-10_13-K3-10X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\27.03\2013\K3\10X\27_03-2013_07_29-10_13-K3-10X.jpeg,TRUNCATED,JPEG missing standard EOI marker \xFF\xD9,0,0,0.00,0.00,0.00
27.03\2013\K3\10X,27_03-2013_07_31-09_58-K3-10X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\27.03\2013\K3\10X\27_03-2013_07_31-09_58-K3-10X.jpeg,TRUNCATED,JPEG missing standard EOI marker \xFF\xD9,0,0,0.00,0.00,0.00
27.03\2013\K3\10X,27_03-2013_08_01-10_04-K3-10X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\27.03\2013\K3\10X\27_03-2013_08_01-10_04-K3-10X.jpeg,TRUNCATED,JPEG missing standard EOI marker \xFF\xD9,0,0,0.00,0.00,0.00
27.03\2013\K3\10X,27_03-2013_08_05-09_57-K3-10X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\27.03\2013\K3\10X\27_03-2013_08_05-09_57-K3-10X.jpeg,TRUNCATED,JPEG missing standard EOI marker \xFF\xD9,0,0,0.00,0.00,0.00
27.03\2013\K3\10X,27_03-2013_08_08-09_52-K3-10X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\27.03\2013\K3\10X\27_03-2013_08_08-09_52-K3-10X.jpeg,TRUNCATED,JPEG missing standard EOI marker \xFF\xD9,0,0,0.00,0.00,0.00
27.03\2013\K3\10X,27_03-2013_08_09-09_44-K3-10X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\27.03\2013\K3\10X\27_03-2013_08_09-09_44-K3-10X.jpeg,TRUNCATED,JPEG missing standard EOI marker \xFF\xD9,0,0,0.00,0.00,0.00
27.03\2013\K3\10X,27_03-2013_08_10-10_10-K3-10X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\27.03\2013\K3\10X\27_03-2013_08_10-10_10-K3-10X.jpeg,TRUNCATED,JPEG missing standard EOI marker \xFF\xD9,0,0,0.00,0.00,0.00
27.03\2013\K3\10X,27_03-2013_08_11-09_59-K3-10X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\27.03\2013\K3\10X\27_03-2013_08_11-09_59-K3-10X.jpeg,TRUNCATED,JPEG missing standard EOI marker \xFF\xD9,0,0,0.00,0.00,0.00
27.03\2013\K3\10X,27_03-2013_08_12-10_12-K3-10X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\27.03\2013\K3\10X\27_03-2013_08_12-10_12-K3-10X.jpeg,TRUNCATED,JPEG missing standard EOI marker \xFF\xD9,0,0,0.00,0.00,0.00
27.03\2013\K3\10X,27_03-2013_08_20-11_02-K3-10X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\27.03\2013\K3\10X\27_03-2013_08_20-11_02-K3-10X.jpeg,TRUNCATED,JPEG missing standard EOI marker \xFF\xD9,0,0,0.00,0.00,0.00
27.03\2013\K3\10X,27_03-2013_08_23-10_08-K3-10X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\27.03\2013\K3\10X\27_03-2013_08_23-10_08-K3-10X.jpeg,TRUNCATED,JPEG missing standard EOI marker \xFF\xD9,0,0,0.00,0.00,0.00
27.03\2013\K3\10X,27_03-2013_08_24-09_53-K3-10X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\27.03\2013\K3\10X\27_03-2013_08_24-09_53-K3-10X.jpeg,TRUNCATED,JPEG missing standard EOI marker \xFF\xD9,0,0,0.00,0.00,0.00
27.03\2013\K3\10X,27_03-2013_08_26-09_54-K3-10X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\27.03\2013\K3\10X\27_03-2013_08_26-09_54-K3-10X.jpeg,TRUNCATED,JPEG missing standard EOI marker \xFF\xD9,0,0,0.00,0.00,0.00
27.03\2013\K3\10X,27_03-2013_08_27-10_03-K3-10X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\27.03\2013\K3\10X\27_03-2013_08_27-10_03-K3-10X.jpeg,TRUNCATED,JPEG missing standard EOI marker \xFF\xD9,0,0,0.00,0.00,0.00
27.03\2013\K3\10X,27_03-2013_08_28-09_56-K3-10X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\27.03\2013\K3\10X\27_03-2013_08_28-09_56-K3-10X.jpeg,TRUNCATED,JPEG missing standard EOI marker \xFF\xD9,0,0,0.00,0.00,0.00
27.03\2013\K3\10X,27_03-2013_10_03-10_00-K3-10X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\27.03\2013\K3\10X\27_03-2013_10_03-10_00-K3-10X.jpeg,TRUNCATED,JPEG missing standard EOI marker \xFF\xD9,0,0,0.00,0.00,0.00
27.03\2013\K3\10X,27_03-2013_10_04-09_59-K3-10X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\27.03\2013\K3\10X\27_03-2013_10_04-09_59-K3-10X.jpeg,TRUNCATED,JPEG missing standard EOI marker \xFF\xD9,0,0,0.00,0.00,0.00
27.03\2013\K3\10X,27_03-2013_10_05-09_54-K3-10X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\27.03\2013\K3\10X\27_03-2013_10_05-09_54-K3-10X.jpeg,TRUNCATED,JPEG missing standard EOI marker \xFF\xD9,0,0,0.00,0.00,0.00
27.03\2013\K3\10X,27_03-2013_10_06-10_11-K3-10X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\27.03\2013\K3\10X\27_03-2013_10_06-10_11-K3-10X.jpeg,TRUNCATED,JPEG missing standard EOI marker \xFF\xD9,0,0,0.00,0.00,0.00
27.03\2013\K3\10X,27_03-2013_10_07-09_58-K3-10X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\27.03\2013\K3\10X\27_03-2013_10_07-09_58-K3-10X.jpeg,TRUNCATED,JPEG missing standard EOI marker \xFF\xD9,0,0,0.00,0.00,0.00
27.03\2013\K3\10X,27_03-2013_10_08-09_57-K3-10X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\27.03\2013\K3\10X\27_03-2013_10_08-09_57-K3-10X.jpeg,TRUNCATED,JPEG missing standard EOI marker \xFF\xD9,0,0,0.00,0.00,0.00
27.03\2013\K3\10X,27_03-2013_10_09-09_56-K3-10X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\27.03\2013\K3\10X\27_03-2013_10_09-09_56-K3-10X.jpeg,TRUNCATED,JPEG missing standard EOI marker \xFF\xD9,0,0,0.00,0.00,0.00
27.03\2013\K3\10X,27_03-2013_10_13-09_57-K3-10X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\27.03\2013\K3\10X\27_03-2013_10_13-09_57-K3-10X.jpeg,TRUNCATED,JPEG missing standard EOI marker \xFF\xD9,0,0,0.00,0.00,0.00
27.03\2013\K3\10X,27_03-2013_10_22-09_50-K3-10X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\27.03\2013\K3\10X\27_03-2013_10_22-09_50-K3-10X.jpeg,TRUNCATED,JPEG missing standard EOI marker \xFF\xD9,0,0,0.00,0.00,0.00
27.03\2013\K3\10X,27_03-2013_10_23-10_05-K3-10X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\27.03\2013\K3\10X\27_03-2013_10_23-10_05-K3-10X.jpeg,TRUNCATED,JPEG missing standard EOI marker \xFF\xD9,0,0,0.00,0.00,0.00
27.03\2013\K3\10X,27_03-2013_10_24-09_49-K3-10X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\27.03\2013\K3\10X\27_03-2013_10_24-09_49-K3-10X.jpeg,TRUNCATED,JPEG missing standard EOI marker \xFF\xD9,0,0,0.00,0.00,0.00
27.03\2013\K3\10X,27_03-2013_10_25-10_16-K3-10X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\27.03\2013\K3\10X\27_03-2013_10_25-10_16-K3-10X.jpeg,TRUNCATED,JPEG missing standard EOI marker \xFF\xD9,0,0,0.00,0.00,0.00
27.03\2013\K3\10X,27_03-2013_10_27-10_02-K3-10X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\27.03\2013\K3\10X\27_03-2013_10_27-10_02-K3-10X.jpeg,TRUNCATED,JPEG missing standard EOI marker \xFF\xD9,0,0,0.00,0.00,0.00
27.03\2013\K3\10X,27_03-2013_10_29-10_12-K3-10X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\27.03\2013\K3\10X\27_03-2013_10_29-10_12-K3-10X.jpeg,TRUNCATED,JPEG missing standard EOI marker \xFF\xD9,0,0,0.00,0.00,0.00
27.03\2013\K3\10X,27_03-2013_10_30-10_05-K3-10X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\27.03\2013\K3\10X\27_03-2013_10_30-10_05-K3-10X.jpeg,TRUNCATED,JPEG missing standard EOI marker \xFF\xD9,0,0,0.00,0.00,0.00
27.03\2013\K3\10X,27_03-2013_10_31-09_59-K3-10X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\27.03\2013\K3\10X\27_03-2013_10_31-09_59-K3-10X.jpeg,TRUNCATED,JPEG missing standard EOI marker \xFF\xD9,0,0,0.00,0.00,0.00
27.03\2013\K3\10X,27_03-2013_11_01-09_58-K3-10X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\27.03\2013\K3\10X\27_03-2013_11_01-09_58-K3-10X.jpeg,TRUNCATED,JPEG missing standard EOI marker \xFF\xD9,0,0,0.00,0.00,0.00
27.03\2013\K3\10X,27_03-2013_11_03-09_59-K3-10X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\27.03\2013\K3\10X\27_03-2013_11_03-09_59-K3-10X.jpeg,TRUNCATED,JPEG missing standard EOI marker \xFF\xD9,0,0,0.00,0.00,0.00
27.03\2013\K3\10X,27_03-2013_11_04-10_01-K3-10X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\27.03\2013\K3\10X\27_03-2013_11_04-10_01-K3-10X.jpeg,TRUNCATED,JPEG missing standard EOI marker \xFF\xD9,0,0,0.00,0.00,0.00
27.03\2013\K3\10X,27_03-2013_11_06-10_00-K3-10X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\27.03\2013\K3\10X\27_03-2013_11_06-10_00-K3-10X.jpeg,TRUNCATED,JPEG missing standard EOI marker \xFF\xD9,0,0,0.00,0.00,0.00
27.03\2013\K3\10X,27_03-2013_11_10-09_47-K3-10X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\27.03\2013\K3\10X\27_03-2013_11_10-09_47-K3-10X.jpeg,TRUNCATED,JPEG missing standard EOI marker \xFF\xD9,0,0,0.00,0.00,0.00
27.03\2013\K3\10X,27_03-2013_11_16-09_54-K3-10X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\27.03\2013\K3\10X\27_03-2013_11_16-09_54-K3-10X.jpeg,TRUNCATED,JPEG missing standard EOI marker \xFF\xD9,0,0,0.00,0.00,0.00
27.03\2013\K3\10X,27_03-2013_11_20-10_16-K3-10X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\27.03\2013\K3\10X\27_03-2013_11_20-10_16-K3-10X.jpeg,TRUNCATED,JPEG missing standard EOI marker \xFF\xD9,0,0,0.00,0.00,0.00
27.03\2013\K3\10X,27_03-2013_11_23-10_09-K3-10X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\27.03\2013\K3\10X\27_03-2013_11_23-10_09-K3-10X.jpeg,TRUNCATED,JPEG missing standard EOI marker \xFF\xD9,0,0,0.00,0.00,0.00
27.03\2013\K3\10X,27_03-2013_11_29-09_50-K3-10X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\27.03\2013\K3\10X\27_03-2013_11_29-09_50-K3-10X.jpeg,TRUNCATED,JPEG missing standard EOI marker \xFF\xD9,0,0,0.00,0.00,0.00
27.03\2013\K3\10X,27_03-2013_12_01-09_50-K3-10X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\27.03\2013\K3\10X\27_03-2013_12_01-09_50-K3-10X.jpeg,TRUNCATED,JPEG missing standard EOI marker \xFF\xD9,0,0,0.00,0.00,0.00
27.03\2013\K3\10X,27_03-2013_12_02-09_56-K3-10X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\27.03\2013\K3\10X\27_03-2013_12_02-09_56-K3-10X.jpeg,TRUNCATED,JPEG missing standard EOI marker \xFF\xD9,0,0,0.00,0.00,0.00
27.03\2013\K3\10X,27_03-2013_12_22-09_44-K3-10X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\27.03\2013\K3\10X\27_03-2013_12_22-09_44-K3-10X.jpeg,TRUNCATED,JPEG missing standard EOI marker \xFF\xD9,0,0,0.00,0.00,0.00
27.03\2013\K3\1X,27_03-2013_05_06-11_24-K3-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\27.03\2013\K3\1X\27_03-2013_05_06-11_24-K3-1X.jpeg,BLURRED,Very blurry (Laplacian variance: 41.92),2288,1712,114.02,5.68,41.92
27.03\2013\K3\1X,27_03-2013_05_21-09_49-K3-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\27.03\2013\K3\1X\27_03-2013_05_21-09_49-K3-1X.jpeg,TRUNCATED,JPEG missing standard EOI marker \xFF\xD9,0,0,0.00,0.00,0.00
27.03\2013\K3\1X,27_03-2013_05_22-10_03-K3-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\27.03\2013\K3\1X\27_03-2013_05_22-10_03-K3-1X.jpeg,TRUNCATED,JPEG missing standard EOI marker \xFF\xD9,0,0,0.00,0.00,0.00
27.03\2013\K3\1X,27_03-2013_05_23-09_45-K3-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\27.03\2013\K3\1X\27_03-2013_05_23-09_45-K3-1X.jpeg,TRUNCATED,JPEG missing standard EOI marker \xFF\xD9,0,0,0.00,0.00,0.00
27.03\2013\K3\1X,27_03-2013_05_24-09_59-K3-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\27.03\2013\K3\1X\27_03-2013_05_24-09_59-K3-1X.jpeg,TRUNCATED,JPEG missing standard EOI marker \xFF\xD9,0,0,0.00,0.00,0.00
27.03\2013\K3\1X,27_03-2013_05_25-10_14-K3-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\27.03\2013\K3\1X\27_03-2013_05_25-10_14-K3-1X.jpeg,TRUNCATED,JPEG missing standard EOI marker \xFF\xD9,0,0,0.00,0.00,0.00
27.03\2013\K3\1X,27_03-2013_05_29-10_01-K3-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\27.03\2013\K3\1X\27_03-2013_05_29-10_01-K3-1X.jpeg,TRUNCATED,JPEG missing standard EOI marker \xFF\xD9,0,0,0.00,0.00,0.00
27.03\2013\K3\1X,27_03-2013_05_30-10_09-K3-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\27.03\2013\K3\1X\27_03-2013_05_30-10_09-K3-1X.jpeg,TRUNCATED,JPEG missing standard EOI marker \xFF\xD9,0,0,0.00,0.00,0.00
27.03\2013\K3\1X,27_03-2013_05_31-09_45-K3-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\27.03\2013\K3\1X\27_03-2013_05_31-09_45-K3-1X.jpeg,TRUNCATED,JPEG missing standard EOI marker \xFF\xD9,0,0,0.00,0.00,0.00
27.03\2013\K3\1X,27_03-2013_06_03-09_59-K3-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\27.03\2013\K3\1X\27_03-2013_06_03-09_59-K3-1X.jpeg,TRUNCATED,JPEG missing standard EOI marker \xFF\xD9,0,0,0.00,0.00,0.00
27.03\2013\K3\1X,27_03-2013_06_04-09_04-K3-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\27.03\2013\K3\1X\27_03-2013_06_04-09_04-K3-1X.jpeg,TRUNCATED,JPEG missing standard EOI marker \xFF\xD9,0,0,0.00,0.00,0.00
27.03\2013\K3\1X,27_03-2013_06_05-09_45-K3-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\27.03\2013\K3\1X\27_03-2013_06_05-09_45-K3-1X.jpeg,TRUNCATED,JPEG missing standard EOI marker \xFF\xD9,0,0,0.00,0.00,0.00
27.03\2013\K3\1X,27_03-2013_06_06-10_00-K3-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\27.03\2013\K3\1X\27_03-2013_06_06-10_00-K3-1X.jpeg,TRUNCATED,JPEG missing standard EOI marker \xFF\xD9,0,0,0.00,0.00,0.00
27.03\2013\K3\1X,27_03-2013_06_08-09_58-K3-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\27.03\2013\K3\1X\27_03-2013_06_08-09_58-K3-1X.jpeg,TRUNCATED,JPEG missing standard EOI marker \xFF\xD9,0,0,0.00,0.00,0.00
27.03\2013\K3\1X,27_03-2013_06_09-10_13-K3-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\27.03\2013\K3\1X\27_03-2013_06_09-10_13-K3-1X.jpeg,TRUNCATED,JPEG missing standard EOI marker \xFF\xD9,0,0,0.00,0.00,0.00
27.03\2013\K3\1X,27_03-2013_06_13-10_09-K3-1X.jpeg,C:\Users\ASUS\Desktop\Ders\blg521\data\27.03\2013\K3\1X\27_03-2013_06_13-10_09-K3-1X.jpeg,TRUNCATED,JPEG missing standard EOI marker \xFF\xD9,0,0,0.00,0.00,0.00
